,CODE_ZIP,AMT_NET_INCOME,AMT_REQUESTED_TICKET,TEXT_BANK,NUM_AGE,TEXT_GENDER,NFLAG_MOBILEDEVICE,CODE_IP_1,NUM_LEVEN_EMAIL,NFLAG_EMAIL_NUMERAL,CNT_REJECTED,NUM_DAYS_CREDIT_HISTORY,TARGET,age_range,GENDER,NAZOKRESU
55741,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55726,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55687,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55686,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55685,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55684,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55683,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55682,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55676,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55675,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55674,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55739,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55738,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55737,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
51477,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51476,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51475,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51474,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51500,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
55694,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55693,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55724,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55712,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55695,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55692,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55691,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Semily
55690,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55689,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55750,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55751,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55752,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55753,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55754,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55673,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55764,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
36277,79823,25000,15000.0,Raiffeisenbank a.s.,42,Žena,0,46,48,0,1,3050,0,43 - 55,1,Prostějov
55765,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55672,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
51458,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51411,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51410,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
55725,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55767,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55766,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
70696,35735,20000,9000.0,Air Bank a.s.,43,Žena,0,109,93,0,1,3050,0,43 - 55,1,Sokolov
70700,35735,20000,9000.0,Air Bank a.s.,43,Žena,0,109,93,0,1,3050,0,43 - 55,1,Sokolov
70702,35735,20000,9000.0,Air Bank a.s.,43,Žena,0,109,93,0,1,3050,0,43 - 55,1,Sokolov
70698,35735,20000,9000.0,Air Bank a.s.,43,Žena,0,109,93,0,1,3050,0,43 - 55,1,Sokolov
70697,35735,20000,9000.0,Air Bank a.s.,43,Žena,0,109,93,0,1,3050,0,43 - 55,1,Sokolov
70701,35735,20000,9000.0,Air Bank a.s.,43,Žena,0,109,93,0,1,3050,0,43 - 55,1,Sokolov
51504,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51503,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51415,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51414,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
55688,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
36279,79823,25000,15000.0,Raiffeisenbank a.s.,42,Žena,0,46,48,0,1,3050,0,43 - 55,1,Prostějov
36280,79823,25000,15000.0,Raiffeisenbank a.s.,42,Žena,0,46,48,0,1,3050,0,43 - 55,1,Prostějov
55759,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Semily
55760,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55761,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55762,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55722,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55723,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55681,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55728,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55729,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55730,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55731,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55732,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55733,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55734,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55735,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55736,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55679,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
36276,79823,25000,15000.0,Raiffeisenbank a.s.,42,Žena,0,46,48,0,1,3050,0,43 - 55,1,Prostějov
36278,79823,25000,15000.0,Raiffeisenbank a.s.,42,Žena,0,46,48,0,1,3050,0,43 - 55,1,Prostějov
51481,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51482,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51483,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
55680,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55713,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55714,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55715,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55716,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55717,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55718,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55719,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55720,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55721,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55763,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55748,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
55749,50601,30000,15000.0,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0,43 - 55,0,Jičín
51416,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51430,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51431,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51432,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51433,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51434,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51435,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51436,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51420,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51419,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51413,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51412,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51418,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
51443,50601,18000,15000.0,"Česká spořitelna, a.s.",42,Žena,1,86,17,1,1,3050,1,43 - 55,1,Jičín
74741,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
4577,10200,26000,10000.0,"Česká spořitelna, a.s.",48,Žena,1,37,64,1,1,3100,0,43 - 55,1,Hlavní město Praha
74743,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74744,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74745,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74746,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74747,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74748,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74752,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74737,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74742,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74738,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
4576,10200,26000,10000.0,"Česká spořitelna, a.s.",48,Žena,1,37,64,1,1,3100,0,43 - 55,1,Hlavní město Praha
4575,10200,26000,10000.0,"Česká spořitelna, a.s.",48,Žena,1,37,64,1,1,3100,0,43 - 55,1,Hlavní město Praha
74750,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74740,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74736,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74739,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74751,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74749,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74733,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74735,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74734,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74753,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
4579,10200,26000,10000.0,"Česká spořitelna, a.s.",48,Žena,1,37,64,1,1,3100,0,43 - 55,1,Hlavní město Praha
4578,10200,26000,10000.0,"Česká spořitelna, a.s.",48,Žena,1,37,64,1,1,3100,0,43 - 55,1,Hlavní město Praha
74755,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74754,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74761,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74760,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74759,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74756,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74758,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
74757,34815,23000,10000.0,"Česká spořitelna, a.s.",46,Žena,0,31,89,0,1,3100,0,43 - 55,1,Tachov
25174,13000,40000,10000.0,Air Bank a.s.,50,Muž,0,89,92,0,1,3100,0,43 - 55,0,Hlavní město Praha
25176,13000,40000,10000.0,Air Bank a.s.,50,Muž,0,89,92,0,1,3100,0,43 - 55,0,Hlavní město Praha
25175,13000,40000,10000.0,Air Bank a.s.,50,Muž,0,89,92,0,1,3100,0,43 - 55,0,Hlavní město Praha
25177,13000,40000,10000.0,Air Bank a.s.,50,Muž,0,89,92,0,1,3100,0,43 - 55,0,Hlavní město Praha
70014,61200,17000,1000.0,"Československá obchodní banka, a.s.",47,Žena,1,89,34,1,1,3150,0,43 - 55,1,Brno-město
70015,61200,17000,1000.0,"Československá obchodní banka, a.s.",47,Žena,1,89,34,1,1,3150,0,43 - 55,1,Brno-město
70016,61200,17000,1000.0,"Československá obchodní banka, a.s.",47,Žena,1,89,34,1,1,3150,0,43 - 55,1,Brno-město
42472,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42445,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
70017,61200,17000,1000.0,"Československá obchodní banka, a.s.",47,Žena,1,89,34,1,1,3150,0,43 - 55,1,Brno-město
70018,61200,17000,1000.0,"Československá obchodní banka, a.s.",47,Žena,1,89,34,1,1,3150,0,43 - 55,1,Brno-město
70019,61200,17000,1000.0,"Československá obchodní banka, a.s.",47,Žena,1,89,34,1,1,3150,0,43 - 55,1,Brno-město
42461,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
70020,61200,17000,1000.0,"Československá obchodní banka, a.s.",47,Žena,1,89,34,1,1,3150,0,43 - 55,1,Brno-město
42488,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42458,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42478,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42479,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42442,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
65939,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65924,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65923,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65922,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65921,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65920,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65919,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65918,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65917,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65938,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65937,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65936,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
42443,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42444,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42446,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42447,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42448,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42449,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42450,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42452,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42453,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42454,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42480,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42451,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
13325,68341,30000,10000.0,"Československá obchodní banka, a.s.",43,Muž,1,89,90,0,1,3150,0,43 - 55,0,Vykov
13326,68341,30000,10000.0,"Československá obchodní banka, a.s.",43,Muž,1,89,90,0,1,3150,0,43 - 55,0,Vykov
13327,68341,30000,10000.0,"Československá obchodní banka, a.s.",43,Muž,1,89,90,0,1,3150,0,43 - 55,0,Vykov
13328,68341,30000,10000.0,"Československá obchodní banka, a.s.",43,Muž,1,89,90,0,1,3150,0,43 - 55,0,Vykov
13324,68341,30000,10000.0,"Československá obchodní banka, a.s.",43,Muž,1,89,90,0,1,3150,0,43 - 55,0,Vykov
13329,68341,30000,10000.0,"Československá obchodní banka, a.s.",43,Muž,1,89,90,0,1,3150,0,43 - 55,0,Vykov
13330,68341,30000,10000.0,"Československá obchodní banka, a.s.",43,Muž,1,89,90,0,1,3150,0,43 - 55,0,Vykov
42481,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42482,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42483,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42484,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42455,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42456,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
42457,51801,25000,10000.0,"MONETA Money Bank, a.s.",47,Žena,1,93,88,1,1,3150,0,43 - 55,1,Rychnov nad Kněnou
14619,34561,18500,5000.0,"Komerční banka, a.s.",50,Žena,0,82,34,0,1,3150,0,43 - 55,1,Domalice
14618,34561,18500,5000.0,"Komerční banka, a.s.",50,Žena,0,82,34,0,1,3150,0,43 - 55,1,Domalice
14617,34561,18500,5000.0,"Komerční banka, a.s.",50,Žena,0,82,34,0,1,3150,0,43 - 55,1,Domalice
65846,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65845,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65844,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65843,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65842,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65841,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65840,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
14621,34561,18500,5000.0,"Komerční banka, a.s.",50,Žena,0,82,34,0,1,3150,0,43 - 55,1,Domalice
14623,34561,18500,5000.0,"Komerční banka, a.s.",50,Žena,0,82,34,0,1,3150,0,43 - 55,1,Domalice
14634,34561,18500,5000.0,"Komerční banka, a.s.",50,Žena,0,82,34,0,1,3150,0,43 - 55,1,Domalice
14633,34561,18500,5000.0,"Komerční banka, a.s.",50,Žena,0,82,34,0,1,3150,0,43 - 55,1,Domalice
14632,34561,18500,5000.0,"Komerční banka, a.s.",50,Žena,0,82,34,0,1,3150,0,43 - 55,1,Domalice
14622,34561,18500,5000.0,"Komerční banka, a.s.",50,Žena,0,82,34,0,1,3150,0,43 - 55,1,Domalice
65881,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
65880,40502,26000,15000.0,"Fio banka, a.s.",43,Žena,0,37,59,1,1,3150,0,43 - 55,1,Děčín
