,CODE_ZIP,AMT_NET_INCOME,AMT_REQUESTED_TICKET,TEXT_BANK,NUM_AGE,TEXT_GENDER,NFLAG_MOBILEDEVICE,CODE_IP_1,NUM_LEVEN_EMAIL,NFLAG_EMAIL_NUMERAL,CNT_REJECTED,NUM_DAYS_CREDIT_HISTORY,TARGET,AGE_RANGE,SCORE,GENDER
2206,54401,15000,5000.0,Air Bank a.s.,19,Muž,1,37,78,0,1,0,0,18 - 29,1879.4009120000003,0
2207,75201,24000,10000.0,"Česká spořitelna, a.s.",18,Muž,1,89,17,1,1,50,0,18 - 29,3701.2183860000005,0
2208,66458,70000,15000.0,Air Bank a.s.,47,Muž,0,46,91,0,1,2100,0,43 - 55,3220.3967540000003,0
2209,47141,16000,3000.0,"mBank S.A., organizační složka",30,Muž,0,37,22,1,1,750,0,30 - 42,264.2603740000002,0
2210,76833,18000,10000.0,"Československá obchodní banka, a.s.",18,Žena,1,94,90,0,1,0,0,18 - 29,3758.6709120000005,1
2211,37804,29000,10000.0,"MONETA Money Bank, a.s.",27,Muž,0,193,27,1,1,1850,0,18 - 29,1628.904074,0
2212,26301,30000,15000.0,"Česká spořitelna, a.s.",27,Muž,1,37,63,1,1,1100,0,18 - 29,4371.714736,0
2213,69141,17500,7000.0,Raiffeisenbank a.s.,42,Žena,1,46,34,0,1,3650,0,43 - 55,-1570.6844839999999,1
2214,39701,36000,15000.0,"Československá obchodní banka, a.s.",44,Muž,1,178,43,1,1,4300,0,43 - 55,687.9671900000003,0
2215,43111,30000,15000.0,Air Bank a.s.,24,Žena,1,217,78,1,1,600,0,18 - 29,4947.321236000001,1
2216,51213,15000,8000.0,"Československá obchodní banka, a.s.",33,Muž,1,37,25,0,1,1750,0,30 - 42,992.3401620000004,0
2217,10000,28600,10000.0,"mBank S.A., organizační složka",52,Muž,1,78,46,1,1,2800,1,43 - 55,535.5166900000004,0
2218,36301,16700,10000.0,"Československá obchodní banka, a.s.",37,Žena,1,194,20,1,1,1600,0,30 - 42,1916.8382360000003,1
2219,28002,24000,5000.0,"Fio banka, a.s.",24,Žena,1,77,74,0,0,300,0,18 - 29,1534.0370120000002,1
2220,28923,25000,6000.0,Air Bank a.s.,23,Žena,1,78,60,1,1,500,0,18 - 29,1679.7565360000003,1
2221,74791,18500,15000.0,"Československá obchodní banka, a.s.",18,Muž,1,89,43,1,1,50,0,18 - 29,5580.488386,0
2222,69123,23000,15000.0,"MONETA Money Bank, a.s.",29,Muž,0,109,77,0,1,100,0,30 - 42,5522.688700000001,0
2223,25601,7000,10000.0,Air Bank a.s.,26,Žena,1,82,73,0,1,0,0,18 - 29,3758.6709120000005,1
2224,73401,24300,5000.0,"MONETA Money Bank, a.s.",23,Muž,1,37,20,0,1,800,0,18 - 29,958.4305120000002,0
2225,50401,25000,6000.0,"Česká spořitelna, a.s.",37,Muž,0,87,15,1,1,900,0,30 - 42,1219.1404240000002,0
2226,73801,20000,11000.0,"Fio banka, a.s.",30,Muž,1,185,63,1,1,0,0,30 - 42,4134.633036,0
2227,47201,37000,10000.0,Air Bank a.s.,48,Muž,0,165,88,0,1,50,0,43 - 55,3701.1134040000006,0
2228,66483,15000,8000.0,"Česká spořitelna, a.s.",34,Žena,1,194,28,0,1,2900,0,30 - 42,-331.5547879999999,1
2229,56501,18000,15000.0,"Česká spořitelna, a.s.",23,Muž,1,37,19,1,1,250,1,18 - 29,5350.245786,0
2230,73955,14000,6000.0,"Fio banka, a.s.",28,Žena,1,185,23,0,1,450,0,18 - 29,1737.2090620000004,1
2231,43401,25000,15000.0,Anonymous Bank,32,Muž,1,46,62,0,0,0,1,30 - 42,5637.940912,0
2232,50346,23000,5000.0,"Československá obchodní banka, a.s.",50,Žena,1,82,63,0,1,5050,0,43 - 55,-3934.090684,1
2233,75501,30000,4000.0,"Fio banka, a.s.",26,Muž,0,37,80,1,1,1950,0,18 - 29,-741.3412259999998,0
2234,70030,25000,8000.0,"Československá obchodní banka, a.s.",42,Muž,0,94,65,0,0,800,0,43 - 55,2085.9956540000003,0
2235,13000,30000,10000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",55,Žena,0,109,89,0,1,2500,0,56 - 68,880.7260140000003,1
2236,74787,22000,4000.0,Air Bank a.s.,27,Muž,1,37,92,0,0,50,0,18 - 29,1445.9862620000004,0
2237,68321,30000,13000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",28,Muž,1,195,94,0,1,1050,0,18 - 29,3677.4592619999994,0
2238,73951,18000,5000.0,"Česká spořitelna, a.s.",24,Muž,1,109,54,1,1,1950,0,18 - 29,-365.35631399999966,0
2239,79501,17000,2000.0,"Fio banka, a.s.",21,Muž,1,78,84,1,0,0,0,18 - 29,751.947036,0
2240,46311,26000,15000.0,"Komerční banka, a.s.",28,Muž,0,94,91,0,1,2700,0,18 - 29,2529.5349,0
2241,33544,22000,3000.0,"Česká spořitelna, a.s.",25,Muž,0,86,80,1,1,100,0,18 - 29,1012.5488240000002,0
2242,53955,18000,15000.0,"Československá obchodní banka, a.s.",36,Žena,1,82,43,1,1,4700,0,30 - 42,227.34793600000012,1
2243,61900,25000,5000.0,"Česká spořitelna, a.s.",26,Žena,1,37,95,0,1,450,0,18 - 29,1361.3550620000003,1
2244,70200,25000,2000.0,Equa bank a.s.,20,Muž,1,46,92,0,1,800,0,18 - 29,-169.131488,0
2245,74285,40000,5000.0,"MONETA Money Bank, a.s.",29,Muž,1,37,79,0,1,2150,0,30 - 42,-595.7070379999998,0
2246,26101,35000,7000.0,"MONETA Money Bank, a.s.",60,Žena,1,109,93,0,1,2550,0,56 - 68,-304.26572399999986,1
2247,67128,28000,4000.0,Air Bank a.s.,25,Muž,1,46,89,0,1,1300,0,18 - 29,6.970012000000224,0
2248,10000,25000,4000.0,"Česká spořitelna, a.s.",28,Žena,0,109,34,0,1,500,0,18 - 29,927.8095000000002,1
2249,53002,15000,5000.0,Air Bank a.s.,25,Žena,1,78,60,0,0,150,0,18 - 29,1706.7189620000004,1
2250,75701,20000,4000.0,"Fio banka, a.s.",20,Muž,1,37,24,1,1,0,0,18 - 29,1503.6550360000003,0
2251,25242,13560,5000.0,"Česká spořitelna, a.s.",63,Žena,0,193,60,0,1,1550,0,56 - 68,95.10836400000017,1
2252,36301,20000,5000.0,"Česká spořitelna, a.s.",18,Žena,1,194,50,0,1,0,0,18 - 29,1879.4009120000003,1
2253,77900,15000,5000.0,"Fio banka, a.s.",25,Muž,1,217,93,0,6,950,0,18 - 29,785.7485620000002,0
2254,58001,18500,4000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",39,Žena,1,77,94,0,1,1950,0,30 - 42,-741.3184379999998,1
2255,25070,11125,15000.0,"Česká spořitelna, a.s.",61,Žena,0,193,94,1,1,0,1,56 - 68,5638.136638000001,1
2256,10200,28500,15000.0,Raiffeisenbank a.s.,26,Žena,1,86,20,0,1,800,0,18 - 29,4716.970512,1
2257,46841,19600,10000.0,"mBank S.A., organizační složka",29,Muž,1,88,28,0,0,0,1,30 - 42,3758.6709120000005,0
2258,73301,15300,5000.0,"Česká spořitelna, a.s.",31,Žena,1,193,89,0,1,3100,0,30 - 42,-1689.3593879999996,1
2259,70030,19348,15000.0,"Fio banka, a.s.",18,Žena,0,89,93,0,1,0,1,18 - 29,5637.81,1
2260,79201,15000,5000.0,"Fio banka, a.s.",20,Žena,1,93,38,0,1,0,0,18 - 29,1879.4009120000003,1
2261,66491,17000,5000.0,"Česká spořitelna, a.s.",20,Muž,1,93,67,1,1,0,0,18 - 29,1879.5090360000004,0
2262,33441,14000,6000.0,"Komerční banka, a.s.",19,Žena,0,86,94,0,0,50,1,18 - 29,2197.5633500000004,1
2263,67169,13500,10000.0,"Česká spořitelna, a.s.",24,Muž,1,85,77,1,1,700,0,18 - 29,2952.9299360000005,0
2264,53002,7100,6000.0,"Československá obchodní banka, a.s.",22,Žena,1,194,23,1,1,0,0,18 - 29,2255.363036,1
2265,33011,25000,15000.0,Equa bank a.s.,22,Muž,1,212,24,1,1,50,0,18 - 29,5580.488386,0
2266,69649,30000,10000.0,"Česká spořitelna, a.s.",25,Muž,1,37,63,0,1,1750,0,18 - 29,1744.0481620000005,0
2267,33828,28000,7000.0,Anonymous Bank,27,Muž,1,80,95,0,1,1500,0,18 - 29,904.2894120000001,0
2268,41801,14400,10000.0,Equa bank a.s.,39,Žena,0,194,72,0,1,5400,0,30 - 42,-2458.0102,1
2269,74243,18000,3000.0,Equa bank a.s.,29,Muž,1,37,78,1,1,800,0,30 - 42,206.83063600000025,0
2270,59231,18500,8000.0,Equa bank a.s.,24,Muž,0,86,39,1,1,1100,0,18 - 29,1740.6058240000002,0
2271,74601,16500,8000.0,"Fio banka, a.s.",23,Muž,1,78,50,0,0,1000,0,18 - 29,1855.7499120000004,0
2272,79201,29800,5000.0,"MONETA Money Bank, a.s.",32,Muž,0,93,92,0,1,1950,0,30 - 42,-365.5953499999998,0
2273,41201,25000,15000.0,"Československá obchodní banka, a.s.",29,Muž,1,46,22,0,0,250,0,30 - 42,5350.137662,0
2274,73000,21000,2000.0,Air Bank a.s.,25,Muž,0,86,42,0,1,50,0,18 - 29,694.1473500000001,0
2275,27743,48500,15000.0,"MONETA Money Bank, a.s.",43,Muž,0,193,73,0,1,4700,0,43 - 55,227.24295400000028,0
2276,77095,16000,4000.0,Equa bank a.s.,34,Muž,0,217,38,0,0,1100,0,30 - 42,237.08170000000018,0
2277,10200,22000,5000.0,"MONETA Money Bank, a.s.",26,Muž,1,37,45,1,1,1900,0,18 - 29,-307.79566399999976,0
2278,38752,30000,4000.0,"MONETA Money Bank, a.s.",24,Muž,1,79,67,0,1,1350,0,18 - 29,-50.5906379999999,0
2279,33008,20000,15000.0,"Česká spořitelna, a.s.",27,Muž,1,82,93,0,1,2850,0,18 - 29,2356.983862,0
2280,43201,23000,3000.0,Air Bank a.s.,18,Muž,1,37,92,0,0,0,0,18 - 29,1127.6929120000002,0
2281,26242,17000,10000.0,Raiffeisenbank a.s.,29,Muž,1,37,30,1,1,1350,0,30 - 42,2204.6414860000004,0
2282,73801,38000,15000.0,"Česká spořitelna, a.s.",47,Muž,1,37,77,0,1,0,1,43 - 55,5638.074966,0
2283,66412,20000,15000.0,Equa bank a.s.,23,Muž,0,193,15,1,1,1750,1,18 - 29,3623.2953740000007,0
2284,19300,33000,7000.0,"Komerční banka, a.s.",57,Muž,0,194,85,0,1,1700,0,56 - 68,674.1344140000001,0
2285,27714,27000,15000.0,Air Bank a.s.,21,Muž,0,193,73,0,1,400,0,18 - 29,5177.3248,0
2286,73924,19000,10000.0,"Česká spořitelna, a.s.",44,Žena,1,37,48,0,1,2000,0,43 - 55,1456.3789660000007,1
2287,10600,26000,5000.0,"Československá obchodní banka, a.s.",45,Žena,1,109,93,0,1,5800,0,43 - 55,-4797.5004340000005,1
2288,74401,19000,15000.0,"Česká spořitelna, a.s.",25,Muž,1,194,89,0,0,1750,0,18 - 29,3623.318162,0
2289,73601,24000,3000.0,Raiffeisenbank a.s.,27,Muž,1,37,20,0,1,2100,0,18 - 29,-1289.854388,0
2290,14200,15000,15000.0,"Česká spořitelna, a.s.",21,Muž,1,46,17,0,1,0,1,18 - 29,5637.940912,0
2291,40001,20000,3000.0,"Česká spořitelna, a.s.",22,Muž,0,178,42,1,1,950,0,18 - 29,34.017774000000145,0
2292,74787,30000,10000.0,"Česká spořitelna, a.s.",30,Muž,1,88,72,1,1,1900,0,30 - 42,1571.4743360000002,0
2293,50303,25000,15000.0,"MONETA Money Bank, a.s.",26,Muž,0,213,91,0,1,1350,0,18 - 29,4083.67245,0
2294,27801,17000,5000.0,Air Bank a.s.,22,Muž,1,89,75,1,6,150,0,18 - 29,1706.8270860000005,0
2295,43601,20000,2000.0,"mBank S.A., organizační složka",26,Žena,1,46,95,0,0,2100,0,18 - 29,-1665.708388,1
2296,75002,14000,2000.0,"MONETA Money Bank, a.s.",50,Muž,1,37,44,1,1,1250,0,43 - 55,-686.9351600000001,0
2297,18600,23000,11000.0,"Československá obchodní banka, a.s.",19,Žena,1,46,80,1,1,300,0,18 - 29,3789.2691360000003,1
2298,74101,12000,2000.0,"Komerční banka, a.s.",20,Žena,1,37,29,0,0,650,0,18 - 29,3.5504620000000386,1
2299,73701,19400,15000.0,"MONETA Money Bank, a.s.",27,Žena,0,78,50,0,1,1750,0,18 - 29,3623.1872500000004,1
2300,74714,20000,7000.0,"Česká spořitelna, a.s.",52,Muž,0,46,94,0,1,5450,0,43 - 55,-3642.998796,0
2301,40502,37000,7000.0,"Fio banka, a.s.",37,Žena,1,80,94,0,1,2200,0,30 - 42,98.44031200000018,1
2302,74247,22000,15000.0,"Československá obchodní banka, a.s.",21,Muž,1,37,43,1,1,450,0,18 - 29,5120.003186,0
2303,47104,40000,14000.0,"Česká spořitelna, a.s.",37,Žena,1,80,88,0,1,4550,0,30 - 42,24.067761999999675,1
2304,46001,19000,4000.0,"Komerční banka, a.s.",21,Žena,0,185,83,1,0,0,0,18 - 29,1503.5241240000003,1
2305,25001,40000,8000.0,Air Bank a.s.,60,Muž,0,94,86,0,1,4850,0,56 - 68,-2576.332536,0
2306,50002,28000,2000.0,"Československá obchodní banka, a.s.",30,Muž,1,46,91,0,1,3250,0,30 - 42,-2989.603338,0
2307,69145,28500,10000.0,"Česká spořitelna, a.s.",37,Muž,0,194,45,1,4,5250,0,30 - 42,-2285.220126,0
2308,76001,19000,5000.0,"Komerční banka, a.s.",19,Muž,1,37,79,0,1,0,0,18 - 29,1879.4009120000003,0
2309,28934,29000,2000.0,Raiffeisenbank a.s.,25,Muž,1,37,67,0,1,600,0,18 - 29,61.11111200000005,0
2310,50003,23000,10000.0,"MONETA Money Bank, a.s.",45,Žena,1,37,48,0,1,6550,0,43 - 55,-3781.640184,1
2311,68321,20000,15000.0,Equa bank a.s.,22,Žena,1,46,77,0,1,750,0,18 - 29,4774.531162,1
2312,46822,21000,1000.0,Equa bank a.s.,26,Muž,1,185,25,1,1,1150,0,18 - 29,-947.8019140000001,0
2313,14300,30000,15000.0,"Československá obchodní banka, a.s.",49,Žena,1,46,44,0,1,4650,0,43 - 55,284.93451600000026,1
2314,38481,12000,1000.0,"MONETA Money Bank, a.s.",19,Žena,1,178,60,0,1,0,0,18 - 29,375.98491200000007,1
2315,73543,23000,10000.0,"Česká spořitelna, a.s.",41,Žena,1,193,84,1,0,2150,0,30 - 42,1283.6710860000003,1
2316,33141,14600,12000.0,Air Bank a.s.,27,Žena,1,188,93,0,0,400,0,18 - 29,4049.893712,1
2317,46352,23000,5000.0,"MONETA Money Bank, a.s.",23,Muž,0,46,92,0,1,1050,0,18 - 29,670.4963500000001,0
2318,66902,7600,2000.0,"Česká spořitelna, a.s.",30,Žena,1,109,93,0,1,0,0,30 - 42,751.838912,1
2319,14900,30000,10000.0,"Československá obchodní banka, a.s.",45,Muž,1,89,50,0,1,2750,0,43 - 55,592.9692160000004,0
2320,75366,43000,15000.0,"Komerční banka, a.s.",36,Muž,1,37,78,0,1,1800,0,30 - 42,3565.757512,0
2321,27345,22000,15000.0,"Česká spořitelna, a.s.",22,Žena,1,109,17,1,1,100,0,18 - 29,5522.927736000001,1
2322,69501,37000,2000.0,"Fio banka, a.s.",34,Žena,1,46,93,0,1,200,0,30 - 42,521.596312,1
2323,72525,16600,4000.0,"Česká spořitelna, a.s.",25,Muž,0,90,86,1,0,200,0,18 - 29,1273.2815240000002,0
2324,33551,23000,8000.0,"Česká spořitelna, a.s.",28,Muž,1,37,28,0,0,3100,0,18 - 29,-561.7973879999995,0
2325,28802,35000,7000.0,"Česká spořitelna, a.s.",30,Žena,1,46,31,0,1,1000,0,30 - 42,1479.8959120000002,1
2326,19800,26000,1000.0,Air Bank a.s.,28,Muž,1,185,25,0,1,1550,0,18 - 29,-1408.3952379999998,0
2327,35301,10000,3000.0,Anonymous Bank,21,Žena,0,78,48,0,1,100,0,18 - 29,1012.4407000000001,1
2328,67915,20000,15000.0,"Československá obchodní banka, a.s.",24,Muž,0,188,23,1,0,350,0,18 - 29,5234.993574000001,0
2329,74258,15000,5000.0,"Komerční banka, a.s.",31,Žena,0,85,74,0,1,1400,0,30 - 42,267.57180000000017,1
2330,73901,18000,3000.0,"Česká spořitelna, a.s.",23,Muž,1,194,64,1,0,250,0,18 - 29,839.9977860000004,0
2331,33027,30000,15000.0,"Československá obchodní banka, a.s.",27,Muž,1,37,29,1,1,2500,0,18 - 29,2760.016536,0
2332,30100,19000,1000.0,"Česká spořitelna, a.s.",23,Muž,1,37,88,0,3,1000,0,18 - 29,-775.2280879999998,0
2333,74714,18000,3000.0,Equa bank a.s.,19,Muž,1,46,20,1,1,150,0,18 - 29,955.1190860000003,0
2334,34701,45000,5000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",28,Muž,1,37,55,0,1,1950,0,18 - 29,-365.46443799999975,0
2335,73991,28000,15000.0,Air Bank a.s.,40,Muž,0,37,89,0,1,1550,0,30 - 42,3853.4298500000004,0
2336,69618,21000,2000.0,"Česká spořitelna, a.s.",36,Žena,1,31,30,1,1,900,0,30 - 42,-284.1446639999999,1
2337,29501,16000,3000.0,Air Bank a.s.,22,Žena,1,178,37,1,1,0,0,18 - 29,1127.8010360000003,1
2338,79395,17000,12000.0,"MONETA Money Bank, a.s.",21,Muž,0,85,75,1,2,150,0,18 - 29,4337.674174000001,0
2339,58833,40000,15000.0,Raiffeisenbank a.s.,49,Muž,1,37,59,0,1,2250,0,43 - 55,3047.845716,0
2340,70800,38000,10000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",43,Muž,1,46,50,0,1,3200,0,43 - 55,74.92336600000044,0
2341,62000,8000,2000.0,Air Bank a.s.,19,Muž,1,81,95,0,1,0,0,18 - 29,751.838912,0
2342,74101,30000,10000.0,"Komerční banka, a.s.",35,Muž,1,109,93,0,1,4250,0,30 - 42,-1133.9843379999993,0
2343,73541,14080,6000.0,Equa bank a.s.,23,Žena,1,37,88,0,1,50,0,18 - 29,2197.6942620000004,1
2344,35735,19000,10000.0,"Komerční banka, a.s.",46,Žena,1,37,27,0,1,1150,0,43 - 55,2434.9100160000007,1
2345,41741,19000,2000.0,"Česká spořitelna, a.s.",30,Muž,1,37,88,0,1,3600,0,30 - 42,-3392.5278879999996,0
2346,33808,7600,3000.0,"MONETA Money Bank, a.s.",23,Žena,1,109,94,0,0,0,0,18 - 29,1127.6929120000002,1
2347,43003,12500,8000.0,"Česká spořitelna, a.s.",20,Žena,1,37,93,0,1,900,0,18 - 29,1970.8712120000005,1
2348,46312,33000,15000.0,"MONETA Money Bank, a.s.",38,Žena,1,46,12,1,1,1500,0,30 - 42,3911.2295360000003,1
2349,14200,24000,15000.0,"Československá obchodní banka, a.s.",31,Muž,1,37,40,0,1,3200,0,30 - 42,1954.0593119999999,0
2350,53345,40000,15000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",28,Muž,0,85,54,0,1,2450,0,18 - 29,2817.3381500000005,0
2351,43521,27000,15000.0,Air Bank a.s.,18,Muž,1,78,29,1,0,100,1,18 - 29,5522.927736000001,0
2352,70030,16000,7000.0,Equa bank a.s.,59,Žena,1,78,94,0,0,4000,0,56 - 68,-1973.5245739999996,1
2353,25801,19000,15000.0,"Česká spořitelna, a.s.",32,Žena,1,85,93,0,1,3650,1,30 - 42,1436.013462,1
2354,35601,50000,10000.0,"Komerční banka, a.s.",34,Muž,1,37,91,0,1,2050,0,30 - 42,1398.6842620000002,0
2355,53345,30000,15000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",34,Žena,0,85,17,0,1,4950,0,30 - 42,-60.69434999999976,1
2356,63600,18000,15000.0,"Československá obchodní banka, a.s.",40,Žena,1,46,80,1,1,150,1,30 - 42,5465.367086,1
2357,37341,45000,15000.0,Equa bank a.s.,38,Muž,1,46,72,0,1,1450,0,30 - 42,3968.682062,0
2358,33401,35000,10000.0,"Komerční banka, a.s.",20,Muž,0,46,84,1,1,500,0,18 - 29,3183.0416240000004,0
2359,37001,20000,2000.0,Air Bank a.s.,27,Žena,1,37,94,0,1,400,0,18 - 29,291.35371200000003,1
2360,37363,14000,4000.0,Air Bank a.s.,22,Žena,1,178,45,1,1,250,1,18 - 29,1215.8517860000004,1
2361,34506,40000,15000.0,Equa bank a.s.,48,Muž,0,46,23,0,1,3800,0,43 - 55,1263.3346540000002,0
2362,41742,17000,4000.0,"Česká spořitelna, a.s.",70,Muž,0,194,45,0,1,43700,0,69 - 84,-48804.5921,0
2363,39001,13000,10000.0,Air Bank a.s.,28,Žena,0,193,42,0,1,950,0,18 - 29,2664.8876500000006,1
2364,58601,20000,15000.0,"Česká spořitelna, a.s.",46,Žena,1,89,82,1,1,0,0,43 - 55,5638.18309,1
2365,10200,41000,15000.0,"Česká spořitelna, a.s.",63,Muž,1,37,53,0,1,0,1,56 - 68,5638.159426,0
2366,16200,40000,12000.0,Raiffeisenbank a.s.,40,Muž,0,83,93,0,1,43700,0,30 - 42,-45797.7601,0
2367,16400,23000,15000.0,Air Bank a.s.,27,Muž,1,89,37,1,1,2100,1,18 - 29,3220.501736,0
2368,79201,19000,5000.0,"Komerční banka, a.s.",20,Muž,1,93,75,1,1,900,0,18 - 29,843.4173360000004,0
2369,38301,20000,15000.0,"Československá obchodní banka, a.s.",35,Muž,0,193,75,0,1,1150,1,30 - 42,4313.9150500000005,0
2370,38301,26000,5000.0,"Československá obchodní banka, a.s.",24,Muž,0,193,59,0,1,900,0,18 - 29,843.1783000000003,0
2371,27711,30000,10000.0,"Česká spořitelna, a.s.",28,Muž,1,46,58,0,0,1450,0,18 - 29,2089.4120620000003,0
2372,74741,20000,5000.0,Equa bank a.s.,33,Muž,1,86,78,1,0,50,1,30 - 42,1821.9483860000005,0
2373,68605,20000,10000.0,"Komerční banka, a.s.",27,Žena,0,82,80,0,1,1750,0,18 - 29,1743.9172500000004,1
2374,25264,13500,1000.0,Equa bank a.s.,20,Žena,1,83,87,1,0,800,0,18 - 29,-544.877364,1
2375,73601,35000,3000.0,Equa bank a.s.,23,Muž,0,193,78,1,2,1400,0,18 - 29,-484.0280759999998,0
2376,74221,16000,6000.0,Air Bank a.s.,25,Muž,1,93,94,0,1,1300,1,18 - 29,758.6780120000003,0
2377,19016,35000,4000.0,"Česká spořitelna, a.s.",31,Žena,1,109,80,0,1,1350,0,30 - 42,-50.5906379999999,1
2378,67102,16000,2000.0,"mBank S.A., organizační složka",57,Žena,1,193,40,0,1,2450,0,56 - 68,-2068.4144239999996,1
2379,35751,37500,5000.0,"Česká spořitelna, a.s.",38,Muž,1,94,55,0,1,3900,0,30 - 42,-2610.329788,0
2380,19014,28000,6000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",37,Muž,0,85,46,0,1,2600,0,30 - 42,-738.0297999999998,0
2381,43501,28500,12000.0,"Československá obchodní banka, a.s.",26,Muž,1,37,64,0,1,50,0,18 - 29,4452.818262,0
2382,55001,15000,3000.0,"Česká spořitelna, a.s.",27,Muž,1,37,43,1,1,1500,0,18 - 29,-599.0184639999998,0
2383,27064,23000,3000.0,"Česká spořitelna, a.s.",29,Muž,0,176,19,1,1,3850,1,30 - 42,-3304.4999259999995,0
2384,39701,22000,11000.0,"Komerční banka, a.s.",29,Žena,1,178,31,1,0,3200,0,30 - 42,450.751436,1
2385,41801,24000,2000.0,"Česká spořitelna, a.s.",18,Muž,1,109,20,1,1,0,0,18 - 29,751.947036,0
2386,51601,31000,10000.0,"Česká spořitelna, a.s.",21,Muž,1,37,92,0,1,950,0,18 - 29,2665.018562,0
2387,16900,12000,5000.0,"Česká spořitelna, a.s.",19,Žena,1,37,32,1,1,0,0,18 - 29,1879.5090360000004,1
2388,57101,9500,2000.0,"Česká spořitelna, a.s.",18,Muž,1,217,28,1,1,0,0,18 - 29,751.947036,0
2389,40502,17000,10000.0,"Česká spořitelna, a.s.",22,Žena,1,194,34,1,1,350,0,18 - 29,3355.854486,1
2390,35601,18000,10000.0,"MONETA Money Bank, a.s.",32,Žena,1,37,84,0,1,4150,0,30 - 42,-1018.8630379999995,1
2391,70800,16651,15000.0,Air Bank a.s.,22,Muž,1,193,27,0,1,750,0,18 - 29,4774.531162,0
2392,66902,30000,10000.0,Raiffeisenbank a.s.,26,Žena,1,212,22,0,1,1550,0,18 - 29,1974.2907620000005,1
2393,68201,17000,9000.0,"Komerční banka, a.s.",21,Žena,1,37,91,0,1,1100,0,18 - 29,2116.4826120000002,1
2394,26301,9500,10000.0,"Česká spořitelna, a.s.",23,Žena,1,77,86,1,0,1550,0,18 - 29,1974.3988860000004,1
2395,58601,150000,10000.0,"Česká spořitelna, a.s.",23,Muž,1,46,78,1,1,450,0,18 - 29,3240.7331860000004,0
2396,26601,22500,10000.0,"MONETA Money Bank, a.s.",26,Žena,0,31,94,0,1,550,0,18 - 29,3125.3728500000007,1
2397,58601,35000,15000.0,"MONETA Money Bank, a.s.",29,Muž,1,37,86,1,1,1900,0,30 - 42,3450.744336,0
2398,50012,24000,15000.0,"Fio banka, a.s.",33,Žena,1,46,45,0,1,1800,0,30 - 42,3565.757512,1
2399,53501,5900,7000.0,"Československá obchodní banka, a.s.",26,Žena,1,37,86,0,1,0,0,18 - 29,2631.108912,1
2400,43601,23000,8000.0,"Česká spořitelna, a.s.",29,Muž,0,89,19,0,1,350,0,30 - 42,2603.90745,0
2401,76001,22000,10000.0,"Česká spořitelna, a.s.",27,Muž,0,89,55,0,1,800,0,18 - 29,2837.5696000000003,0
2402,41501,13000,10000.0,Equa bank a.s.,66,Žena,0,78,94,0,1,1600,0,56 - 68,1916.8177140000005,1
2403,73553,17000,2000.0,"Česká spořitelna, a.s.",27,Muž,1,91,47,1,2,1900,0,18 - 29,-1435.357664,0
2404,69151,15000,8000.0,Raiffeisenbank a.s.,19,Žena,1,46,17,1,1,0,0,18 - 29,3007.0710360000003,1
2405,77900,23000,10000.0,"Česká spořitelna, a.s.",23,Muž,1,194,43,0,1,1500,0,18 - 29,2031.8514120000004,0
2406,16000,25000,15000.0,"Fio banka, a.s.",23,Muž,0,84,85,1,0,700,0,18 - 29,4832.069024,0
2407,14000,30400,7000.0,"Komerční banka, a.s.",55,Muž,1,86,12,0,1,3850,0,56 - 68,-1800.8426239999994,0
2408,59453,25000,5000.0,"Česká spořitelna, a.s.",25,Muž,1,85,16,0,1,1400,0,18 - 29,267.70271200000025,0
2409,19800,14000,10000.0,Air Bank a.s.,25,Muž,1,78,39,0,1,950,1,18 - 29,2665.018562,0
2410,27301,27000,15000.0,"Československá obchodní banka, a.s.",39,Žena,0,109,80,1,1,2100,0,30 - 42,3220.3708240000005,1
2411,46601,26500,15000.0,"Česká spořitelna, a.s.",41,Muž,1,46,93,0,1,0,1,30 - 42,5637.940912,0
2412,69143,17000,10000.0,Equa bank a.s.,21,Muž,1,37,77,1,1,250,0,18 - 29,3470.9757860000004,0
2413,54101,6000,4000.0,"Československá obchodní banka, a.s.",18,Žena,1,194,59,1,1,0,0,18 - 29,1503.6550360000003,1
2414,79823,25000,15000.0,Raiffeisenbank a.s.,42,Žena,0,46,48,0,1,3050,0,43 - 55,2126.7444040000005,1
2415,73581,20000,15000.0,"MONETA Money Bank, a.s.",35,Muž,0,193,70,1,0,1300,0,30 - 42,4141.341224000001,0
2416,30100,12500,8000.0,Raiffeisenbank a.s.,24,Muž,0,185,93,0,1,1050,0,18 - 29,1798.0583500000002,0
2417,73701,15000,1000.0,Air Bank a.s.,21,Muž,0,78,8,0,1,0,0,18 - 29,375.85400000000004,0
2418,25751,25500,6000.0,Air Bank a.s.,46,Žena,0,188,89,1,1,1850,0,43 - 55,125.62212799999998,1
2419,14300,46500,15000.0,"Československá obchodní banka, a.s.",48,Muž,0,90,93,0,0,3550,0,43 - 55,1551.1379040000002,0
